timestamp,transformer_id,load_percentage,winding_temperature_c,oil_temperature_c,predicted_stress_index,anomaly_intensity,dga_severity_index,composite_risk_score,risk_tier,recommended_action
2026-06-01 12:00:00,TX-GAMMA-03,76.88,75.76,60.48,30.84,11.7,8.09,18.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 13:00:00,TX-GAMMA-03,76.79,79.3,63.04,34.35,22.43,15.16,25.38,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 14:00:00,TX-GAMMA-03,77.04,75.37,59.6,32.36,14.48,10.03,20.52,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 15:00:00,TX-GAMMA-03,66.53,69.1,56.74,19.41,7.93,8.19,12.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 16:00:00,TX-GAMMA-03,60.83,65.94,54.01,15.05,10.4,8.68,11.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 17:00:00,TX-GAMMA-03,65.97,69.29,57.67,19.21,7.8,11.33,13.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 18:00:00,TX-GAMMA-03,52.39,59.68,51.41,2.23,11.79,5.99,6.52,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 19:00:00,TX-GAMMA-03,58.87,63.57,53.23,10.28,7.09,10.59,9.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 20:00:00,TX-GAMMA-03,53.01,56.93,47.06,2.43,16.67,12.26,9.87,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 21:00:00,TX-GAMMA-03,63.66,54.35,42.04,11.7,3.28,9.99,8.33,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 22:00:00,TX-GAMMA-03,77.01,65.95,49.44,23.85,9.3,11.1,15.57,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-01 23:00:00,TX-GAMMA-03,71.29,55.85,43.08,14.57,3.39,5.99,8.51,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 00:00:00,TX-GAMMA-03,79.1,63.5,47.7,26.19,20.95,11.46,20.67,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 01:00:00,TX-GAMMA-03,78.77,58.66,43.12,21.45,12.82,9.82,15.52,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 02:00:00,TX-GAMMA-03,76.37,57.21,41.5,21.58,8.96,11.5,14.64,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 03:00:00,TX-GAMMA-03,67.17,47.18,36.46,11.89,13.19,6.84,11.08,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 04:00:00,TX-GAMMA-03,65.24,53.64,41.26,12.82,3.8,5.49,7.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 05:00:00,TX-GAMMA-03,49.95,48.33,39.54,3.22,26.86,10.92,13.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 06:00:00,TX-GAMMA-03,57.18,53.85,43.88,5.26,8.38,13.12,8.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 07:00:00,TX-GAMMA-03,52.52,57.14,47.98,2.58,20.56,8.17,10.27,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 08:00:00,TX-GAMMA-03,52.21,57.54,47.05,1.85,23.44,8.58,11.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 09:00:00,TX-GAMMA-03,64.81,59.63,47.72,13.03,2.5,8.66,8.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 10:00:00,TX-GAMMA-03,76.38,78.9,63.94,33.89,16.41,3.66,20.21,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 11:00:00,TX-GAMMA-03,67.44,67.11,55.19,17.86,2.25,5.68,9.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 12:00:00,TX-GAMMA-03,80.94,80.17,64.47,39.83,26.53,5.62,26.63,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 13:00:00,TX-GAMMA-03,74.91,78.08,64.06,32.54,11.03,9.9,19.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 14:00:00,TX-GAMMA-03,76.05,80.91,65.1,34.49,19.47,13.5,23.98,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 15:00:00,TX-GAMMA-03,69.7,74.33,60.12,26.98,9.73,6.44,15.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 16:00:00,TX-GAMMA-03,60.85,65.71,54.92,13.57,7.54,10.36,10.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 17:00:00,TX-GAMMA-03,58.94,68.66,58.07,14.05,26.08,26.45,21.36,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 18:00:00,TX-GAMMA-03,54.98,59.95,51.09,2.59,16.18,10.8,9.4,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 19:00:00,TX-GAMMA-03,58.76,67.03,55.51,13.82,8.9,5.4,9.99,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 20:00:00,TX-GAMMA-03,64.81,58.34,46.46,9.72,1.68,9.65,6.89,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 21:00:00,TX-GAMMA-03,69.56,62.16,47.94,15.65,16.78,17.96,16.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 22:00:00,TX-GAMMA-03,76.08,63.79,48.31,22.4,8.81,10.02,14.55,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-02 23:00:00,TX-GAMMA-03,77.7,63.48,47.6,24.52,19.79,16.11,20.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 00:00:00,TX-GAMMA-03,74.86,57.78,45.01,19.44,19.69,17.45,19.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 01:00:00,TX-GAMMA-03,78.36,57.98,42.61,20.32,9.28,7.64,13.29,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 02:00:00,TX-GAMMA-03,78.68,61.35,46.07,21.9,21.99,14.69,20.13,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 03:00:00,TX-GAMMA-03,65.41,53.34,39.95,9.37,10.48,13.22,10.72,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 04:00:00,TX-GAMMA-03,62.38,50.62,38.35,9.85,11.53,9.81,10.43,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 05:00:00,TX-GAMMA-03,56.41,50.32,41.17,3.96,15.06,5.0,8.1,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 06:00:00,TX-GAMMA-03,61.27,52.54,39.59,6.67,8.28,7.54,7.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 07:00:00,TX-GAMMA-03,57.16,54.04,45.18,6.06,5.43,8.26,6.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 08:00:00,TX-GAMMA-03,55.36,57.91,49.39,5.48,10.6,4.51,7.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 09:00:00,TX-GAMMA-03,66.91,63.67,51.38,16.03,14.66,6.81,13.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 10:00:00,TX-GAMMA-03,69.08,65.31,53.73,17.67,3.95,4.77,9.64,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 11:00:00,TX-GAMMA-03,78.38,79.28,61.87,36.65,26.88,16.15,28.11,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 12:00:00,TX-GAMMA-03,81.92,86.67,69.44,44.77,38.64,9.62,33.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 13:00:00,TX-GAMMA-03,76.32,80.51,64.62,35.74,20.24,12.21,24.43,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 14:00:00,TX-GAMMA-03,75.05,77.55,63.56,34.48,15.12,7.1,20.86,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 15:00:00,TX-GAMMA-03,63.54,65.07,54.27,15.67,6.09,10.18,10.94,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 16:00:00,TX-GAMMA-03,62.02,67.62,56.02,12.98,12.68,11.68,12.55,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 17:00:00,TX-GAMMA-03,59.12,67.3,57.94,34.81,90.21,100.0,70.5,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-03 18:00:00,TX-GAMMA-03,47.82,60.21,51.94,0.42,31.63,4.93,12.47,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 19:00:00,TX-GAMMA-03,57.97,63.85,52.17,8.45,4.38,9.06,7.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 20:00:00,TX-GAMMA-03,53.89,61.32,51.27,6.62,16.13,9.7,10.72,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 21:00:00,TX-GAMMA-03,69.49,60.86,47.98,13.12,4.82,13.76,10.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 22:00:00,TX-GAMMA-03,70.5,58.02,46.8,13.82,7.62,13.22,11.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 23:00:00,TX-GAMMA-03,87.8,67.03,48.04,32.43,40.53,13.14,30.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 00:00:00,TX-GAMMA-03,76.67,62.98,46.02,22.77,9.24,7.31,14.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 01:00:00,TX-GAMMA-03,79.47,64.4,46.21,25.27,16.28,9.24,18.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 02:00:00,TX-GAMMA-03,73.19,58.17,43.44,16.61,7.37,8.75,11.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 03:00:00,TX-GAMMA-03,71.33,55.46,40.85,13.72,13.04,11.48,12.92,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 04:00:00,TX-GAMMA-03,56.21,51.13,42.43,6.55,21.05,7.95,11.98,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 05:00:00,TX-GAMMA-03,55.85,54.12,44.28,28.8,88.79,100.0,67.6,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-04 06:00:00,TX-GAMMA-03,55.42,52.54,44.0,3.14,12.52,4.77,6.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 07:00:00,TX-GAMMA-03,59.75,59.04,49.61,9.12,5.22,8.71,7.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 08:00:00,TX-GAMMA-03,67.07,60.21,46.14,12.58,4.42,7.64,8.49,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 09:00:00,TX-GAMMA-03,77.22,67.55,52.21,25.19,7.28,13.8,16.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 10:00:00,TX-GAMMA-03,74.13,68.35,55.12,24.19,3.38,12.15,13.9,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 11:00:00,TX-GAMMA-03,79.64,78.52,62.13,36.22,16.3,8.7,22.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 12:00:00,TX-GAMMA-03,77.17,85.45,67.42,38.24,35.75,6.04,29.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 13:00:00,TX-GAMMA-03,78.61,82.58,65.74,38.69,36.57,6.04,29.78,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 14:00:00,TX-GAMMA-03,67.84,71.67,59.29,23.03,16.19,5.84,16.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 15:00:00,TX-GAMMA-03,70.41,73.69,60.03,47.11,83.76,92.72,71.34,HIGH,ELEVATED DEGRADATION: Schedule field acoustic vibration test and oil sampling within 48 hours.
2026-06-04 16:00:00,TX-GAMMA-03,62.75,64.24,52.75,12.77,10.34,8.14,10.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 17:00:00,TX-GAMMA-03,52.88,61.9,53.25,3.53,42.47,12.65,19.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 18:00:00,TX-GAMMA-03,63.96,63.61,52.27,14.28,7.84,4.29,9.53,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 19:00:00,TX-GAMMA-03,56.21,61.38,52.39,6.32,9.14,11.82,8.68,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 20:00:00,TX-GAMMA-03,57.28,59.34,50.48,9.13,19.14,8.95,12.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 21:00:00,TX-GAMMA-03,61.03,55.39,45.62,6.87,3.67,5.13,5.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 22:00:00,TX-GAMMA-03,77.87,65.18,48.26,25.67,11.82,10.8,17.11,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 23:00:00,TX-GAMMA-03,74.06,58.72,43.62,19.17,8.69,13.66,14.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 00:00:00,TX-GAMMA-03,72.82,57.83,43.39,15.66,11.05,16.84,14.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 01:00:00,TX-GAMMA-03,76.62,63.74,47.1,22.59,11.21,5.16,14.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 02:00:00,TX-GAMMA-03,76.39,60.67,44.55,19.88,19.89,11.18,17.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 03:00:00,TX-GAMMA-03,69.38,52.85,39.39,13.18,9.61,9.55,11.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 04:00:00,TX-GAMMA-03,60.24,49.22,38.73,8.22,25.25,14.59,15.77,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 05:00:00,TX-GAMMA-03,53.89,54.31,43.48,4.04,10.95,4.85,6.66,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 06:00:00,TX-GAMMA-03,55.73,50.62,42.33,4.62,8.56,6.26,6.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 07:00:00,TX-GAMMA-03,57.4,54.59,44.83,5.83,2.94,9.12,5.64,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 08:00:00,TX-GAMMA-03,57.36,59.77,49.22,7.16,81.03,100.0,56.22,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-05 09:00:00,TX-GAMMA-03,115.96,96.5,54.01,61.42,84.96,12.36,57.39,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-05 10:00:00,TX-GAMMA-03,75.19,68.96,54.04,24.1,7.67,9.22,14.63,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 11:00:00,TX-GAMMA-03,78.01,78.08,60.83,34.82,15.13,12.9,22.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 12:00:00,TX-GAMMA-03,74.87,77.14,62.55,32.21,8.05,6.2,17.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 13:00:00,TX-GAMMA-03,72.67,78.18,63.12,30.38,20.05,7.8,21.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 14:00:00,TX-GAMMA-03,76.94,80.38,64.95,36.61,21.42,9.25,24.45,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 15:00:00,TX-GAMMA-03,69.41,73.64,60.91,24.37,8.07,4.33,13.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 16:00:00,TX-GAMMA-03,60.22,66.24,55.46,13.21,15.05,6.59,12.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 17:00:00,TX-GAMMA-03,59.09,66.04,56.17,15.38,11.05,6.63,11.68,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 18:00:00,TX-GAMMA-03,54.91,59.78,50.67,3.64,8.87,5.97,6.05,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 19:00:00,TX-GAMMA-03,61.15,56.95,47.39,10.73,14.16,10.47,11.87,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 20:00:00,TX-GAMMA-03,53.29,87.51,70.56,36.98,56.93,10.35,37.3,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-05 21:00:00,TX-GAMMA-03,68.45,63.94,50.04,13.82,5.31,6.56,9.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 22:00:00,TX-GAMMA-03,66.37,54.45,42.89,13.4,3.54,7.92,8.58,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 23:00:00,TX-GAMMA-03,82.98,65.6,48.33,27.87,26.17,14.21,23.86,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 00:00:00,TX-GAMMA-03,75.45,58.62,44.85,16.46,7.99,7.87,11.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 01:00:00,TX-GAMMA-03,85.55,67.63,46.67,31.99,36.24,6.35,27.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 02:00:00,TX-GAMMA-03,77.75,60.65,44.33,19.86,10.54,6.46,13.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 03:00:00,TX-GAMMA-03,63.33,45.68,34.29,9.19,16.29,9.73,11.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 04:00:00,TX-GAMMA-03,51.98,45.27,36.06,2.98,24.77,11.91,12.84,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 05:00:00,TX-GAMMA-03,61.12,48.97,38.97,8.1,11.6,4.51,8.43,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 06:00:00,TX-GAMMA-03,56.13,57.38,48.8,5.76,33.26,22.68,19.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 07:00:00,TX-GAMMA-03,56.83,56.81,47.44,5.66,6.26,7.59,6.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 08:00:00,TX-GAMMA-03,65.9,61.21,49.03,11.53,1.1,12.54,8.13,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 09:00:00,TX-GAMMA-03,69.98,63.99,50.99,17.91,14.53,9.25,14.56,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 10:00:00,TX-GAMMA-03,77.83,77.66,61.21,35.08,15.65,6.73,21.19,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 11:00:00,TX-GAMMA-03,81.43,81.84,62.43,40.47,31.69,4.56,28.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 12:00:00,TX-GAMMA-03,75.52,79.65,64.28,34.17,29.21,19.36,28.73,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 13:00:00,TX-GAMMA-03,76.45,83.17,67.28,30.42,28.1,4.79,23.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 14:00:00,TX-GAMMA-03,72.5,73.19,59.56,26.32,12.89,13.54,18.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 15:00:00,TX-GAMMA-03,69.12,75.16,61.72,27.93,13.2,16.54,19.92,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 16:00:00,TX-GAMMA-03,64.1,65.23,54.75,16.31,4.78,8.71,10.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 17:00:00,TX-GAMMA-03,58.74,72.36,62.01,15.0,15.17,9.64,13.72,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 18:00:00,TX-GAMMA-03,49.67,62.0,52.17,3.24,22.31,8.3,11.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 19:00:00,TX-GAMMA-03,57.06,62.64,54.15,9.08,9.36,5.52,8.29,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 20:00:00,TX-GAMMA-03,60.36,55.39,44.77,8.01,19.61,4.89,11.29,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 21:00:00,TX-GAMMA-03,66.38,54.77,43.14,11.16,6.3,5.09,7.94,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 22:00:00,TX-GAMMA-03,73.35,59.66,45.85,18.04,4.62,7.24,10.64,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 23:00:00,TX-GAMMA-03,70.22,55.27,41.67,13.98,6.32,15.41,11.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 00:00:00,TX-GAMMA-03,81.03,62.45,44.71,23.51,19.92,15.0,20.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 01:00:00,TX-GAMMA-03,78.1,60.51,43.98,20.04,20.65,8.67,17.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 02:00:00,TX-GAMMA-03,72.25,56.31,42.68,13.8,8.15,7.99,10.37,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 03:00:00,TX-GAMMA-03,65.97,51.2,35.58,11.28,10.43,8.75,10.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 04:00:00,TX-GAMMA-03,66.33,51.65,39.15,12.53,5.31,8.77,9.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 05:00:00,TX-GAMMA-03,54.75,48.24,39.71,4.9,22.92,13.64,13.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 06:00:00,TX-GAMMA-03,66.34,54.33,41.48,12.71,0.61,9.86,7.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 07:00:00,TX-GAMMA-03,60.92,53.47,42.65,9.9,9.4,9.46,9.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 08:00:00,TX-GAMMA-03,62.05,56.86,44.83,10.67,4.08,5.67,7.11,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 09:00:00,TX-GAMMA-03,68.25,68.93,55.63,21.1,3.97,8.74,12.01,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 10:00:00,TX-GAMMA-03,81.37,78.31,61.7,38.85,22.77,7.05,25.27,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 11:00:00,TX-GAMMA-03,84.75,111.87,84.88,76.68,74.24,10.34,59.24,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-07 12:00:00,TX-GAMMA-03,80.4,84.01,65.99,41.41,23.48,9.13,27.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 13:00:00,TX-GAMMA-03,84.73,89.67,71.86,47.27,58.72,15.83,43.42,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-07 14:00:00,TX-GAMMA-03,73.34,72.06,58.93,26.46,6.81,6.13,14.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 15:00:00,TX-GAMMA-03,68.46,70.98,58.05,22.17,8.91,13.05,15.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 16:00:00,TX-GAMMA-03,67.94,68.5,55.34,19.34,4.29,8.18,11.28,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 17:00:00,TX-GAMMA-03,61.97,67.4,56.78,10.42,15.74,11.87,12.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 18:00:00,TX-GAMMA-03,59.02,68.87,58.85,13.96,18.34,15.0,15.75,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 19:00:00,TX-GAMMA-03,55.17,63.34,54.14,7.14,17.19,8.84,11.08,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
